"Stimulated, 24h vs. Non-stimulated","Stimulated, 48h vs. Non-stimulated","Stimulated, 48h + LV vs. Non-stimulated","Stimulated, 72h + LV vs. Non-stimulated","Stimulated, 48h vs. Stimulated, 24h","Stimulated, 48h + LV vs. Stimulated, 48h","Stimulated, 72h + LV vs. Stimulated, 48h + LV",names
0.001232761,0.006714493,2.83366E-06,1.50104E-12,1.16783E-07,0.588451612,0.024628329,MZB1
5.83133E-11,2.21456E-33,8.48802E-33,2.56334E-26,3.08646E-11,0.993892298,0.157914672,PROB1
0.555609964,6.14981E-07,8.58072E-08,2.37765E-09,5.40426E-05,0.982645765,0.64195874,SPATA24
0.071448176,0.014319097,0.178622786,4.98302E-05,0.683058575,0.88901685,0.016831097,DNAJC18
0.066864971,0.17125154,0.145937676,0.004320276,0.728212104,0.996010359,0.178223573,ECSCR
1.2961E-07,0.001952553,0.000959855,0.019394717,0.084038508,0.993892298,0.47577122,STING1
8.05135E-05,4.91753E-06,6.79205E-06,0.001561662,0.699206592,0.999601946,0.299410689,UBE2D2
0.003463042,0.000156766,0.00041995,0.001157073,0.553455888,0.989662391,0.851346646,CXXC5
0.003799231,1.56037E-05,2.66955E-06,0.000249655,0.240645855,0.978657702,0.343089797,NRG2
3.3472E-28,1.07096E-32,2.39418E-45,2.3356E-31,0.52674122,0.509748283,0.02760277,PURA
0.0062291,0.40269967,0.001638984,0.001068633,0.113342359,0.450937268,0.928854141,IGIP
0.319772866,0.028419828,0.000806339,0.00333168,1,1,1,NA..95
1.18663E-24,8.05654E-34,5.42197E-33,2.18168E-38,0.068197579,0.993892298,0.332164895,CYSTM1
6.77508E-10,1.83655E-15,3.73054E-12,2.37773E-10,0.170035813,0.906126563,0.670064284,PFDN1
0.623508209,0.000160649,8.85392E-07,2.45562E-12,0.004446579,0.884356017,0.072513902,HBEGF
0.720319124,0.361890872,0.184029182,0.065236257,0.710590038,0.979272985,0.708422882,ANKHD1.EIF4EBP3
0.002537986,0.000167767,1.61468E-06,0.044070712,0.621101371,0.902667483,0.014186687,ANKHD1
0.31535037,3.42579E-06,0.000255364,0.23357297,0.001302013,0.902667483,0.029514871,EIF4EBP3
1.23433E-46,1.45571E-26,6.66606E-31,3.80705E-25,0.001256976,0.918037,0.348142536,SRA1
1.03631E-06,1.06831E-13,5.29771E-12,0.010415936,0.038667632,0.967258466,9.66913E-05,APBB3
9.99592E-50,7.11872E-35,6.69139E-35,7.41816E-14,0.040472581,1,1.15737E-05,SLC35A4
0.332232816,0.013820875,0.001276028,0.002049423,0.001693876,0.935958672,0.935890218,TMCO6
0.498704101,0.040635778,0.812472394,0.00525957,0.29454512,0.647791438,0.020793032,CD14
0.289746326,0.084176761,0.175482744,0.0127878,0.66134727,0.982645765,0.368200222,NDUFA2
0.00058959,5.51971E-15,7.05958E-19,2.90701E-15,0.000142529,0.902667483,0.474688274,IK
8.04798E-17,1.06566E-14,1.0162E-11,0.021707336,0.700477393,0.913068444,4.07269E-05,WDR55
0.503570093,0.851992196,0.581839606,0.2645768,0.499519434,0.921923276,0.671829007,DND1
4.95651E-22,2.64745E-15,6.02278E-08,0.000493367,0.183305164,0.427539428,0.112390749,HARS1
0.009761272,0.26099894,0.009953466,0.370553442,0.000581086,0.804302531,0.160626794,HARS2
1.47592E-18,0.000128992,0.000438241,0.433198742,9.41669E-06,0.986372029,4.20358E-05,ZMAT2
1.59935E-07,3.13957E-28,4.18792E-24,1.66267E-48,1.9612E-07,0.920840376,4.64863E-05,TAF7
0.986050396,0.130954937,0.446428403,0.431882459,0.2265409,1,0.986666986,PCDHGB2
0.536648089,0.095797232,0.685681311,0.060155668,0.04673285,0.83263157,0.199944314,PCDHGB5
0.029064439,0.505557184,0.363610681,0.882249064,1,1,1,PCDHGA10
5.04044E-16,4.35498E-27,1.22213E-23,2.07975E-09,0.031390235,0.937140387,0.000364309,DIAPH1
0.041337768,2.32949E-05,0.001113301,0.000155786,0.084038508,0.908894183,0.710612829,HDAC3
0.020438329,9.08866E-06,0.000105812,0.001420403,0.094226494,0.965634711,0.628664182,RELL2
1.42861E-13,5.71656E-25,3.18446E-30,3.39662E-16,0.015377175,0.895188925,0.004068981,FCHSD1
0.232264404,0.000649837,8.07473E-05,1.02935E-08,0.070611816,0.967258466,0.127974922,ARAP3
4.90265E-08,2.45631E-06,7.1646E-10,0.000641371,0.621784097,0.814871618,0.017971386,DELE1
1.51759E-06,0.000927186,0.051085675,0.000453981,0.2516947,0.827660742,0.198951348,PCDH12
2.46442E-28,1.41092E-24,1.11581E-32,1.66514E-20,0.577523755,0.724648944,0.020781414,RNF14
1.3291E-126,1.1971E-89,7.6583E-102,1.69109E-78,0.000580377,0.829925347,0.01937652,GNPDA1
0.788709432,0.000544465,0.019557557,0.018647662,0.000784281,0.889627331,0.987066896,NDFIP1
0.147678376,0.018551884,0.002509073,0.078459744,0.509117117,0.941166341,0.288619957,SPRY4
4.05717E-28,2.86676E-28,3.60428E-28,1.88708E-18,0.986880469,1,0.058226027,ARHGAP26
0.000181278,0.000278051,1.27433E-06,0.322478124,0.948957609,0.872584798,2.35419E-08,NR3C1
0.181359407,0.15494246,0.009503887,0.54295196,0.972001492,0.875345582,0.002570068,YIPF5
0.066309765,0.597364812,0.23056539,0.004295297,0.315025628,1,0.094532056,KCTD16
0.759272314,0.183278147,0.181205542,8.85426E-05,0.161522038,1,0.015255843,PRELID2
0.08364836,0.704216904,0.829216449,0.221351789,0.278301866,0.993892298,0.195498669,PLAC8L1
2.82735E-16,2.00231E-07,1.5497E-11,1.39079E-08,0.01357156,0.785164243,0.430429474,LARS1
0.035180692,0.002033834,0.000195227,1.95055E-06,0.506883737,0.955223758,0.428413474,RBM27
0.002106513,0.000496782,0.140132862,0.236544652,0.816740475,0.614967678,0.849876081,TCERG1
0.002320556,0.002640115,0.005138574,0.081963109,0.984255846,0.989968676,0.374456141,PPP2R2B
0.714646582,0.019628544,0.073537041,0.003660158,0.01433816,0.94489084,0.263145106,DPYSL3
0.332012843,0.175305102,0.257391461,0.236218912,0.038877591,0.99234196,0.9698711,JAKMIP2
0.671533864,0.050475644,0.624770527,0.041610535,0.213205713,1,0.173533586,FBXO38.DT
0.999001238,0.737207313,0.008687031,0.014574273,0.822159057,0.473354861,1.04429E-06,FBXO38
0.048807064,4.23788E-05,0.024174871,0.159606538,0.060655364,0.593144594,0.520924163,ADRB2
0.007397708,0.014992832,0.014753845,0.013977965,0.88827916,1,0.987066896,ABLIM3
0.009155484,0.576683261,0.097048232,0.240894212,0.090962493,0.885955212,0.007563122,AFAP1L1
0.81782354,0.219516643,0.569854409,0.052842631,0.465632282,0.943711439,0.261579348,GRPEL2
1.35048E-17,5.51371E-08,0.00905803,0.019924076,0.009200517,0.289725639,0.855878028,PCYOX1L
0.012461863,0.01234947,0.032799411,0.002797066,1,0.980215621,0.42296602,IL17B
0.228395266,0.103092541,0.381986322,0.006169845,0.801783262,0.931161952,0.11531781,CSNK1A1
0.115565136,0.007983868,0.014665015,4.42633E-09,0.411527656,0.99234196,0.00065168,ARHGEF37
0.002219134,0.00203217,0.046528812,0.000899704,0.995929009,0.895188925,3.09301E-07,PPARGC1B
9.63428E-29,6.31445E-25,1.75608E-23,1.78585E-06,0.568278474,0.986372029,9.84209E-07,SLC26A2
0.007903298,0.522068182,0.543443288,0.09048695,0.093716777,1,0.030143953,TIGD6
0.105329911,0.007777738,0.070921023,0.940175097,0.472553261,0.921043602,0.133249476,HMGXB3
0.022534472,0.006101703,7.52186E-05,0.02648317,0.752044843,0.748321481,0.066721711,CSF1R
0.001961579,8.43951E-05,3.42292E-06,6.43126E-10,0.347062877,0.875345582,0.018916797,PDGFRB
9.9894E-43,1.74941E-60,1.43459E-56,1.47353E-25,0.028392479,0.966186329,9.44078E-07,TCOF1
2.08835E-15,2.18523E-05,0.000543263,5.72453E-07,0.001648642,0.930666394,0.214100133,CD74
2.14635E-56,3.88228E-79,3.83638E-84,1.26165E-64,0.013905646,0.961330943,0.039713796,RPS14
3.64603E-05,8.00306E-13,1.72181E-07,0.006518666,0.010375586,0.632819883,0.029925724,NDST1
0.03639425,0.7714006,0.136996884,0.093795692,0.11831374,0.840447157,0.886825374,SYNPO
0.010376264,0.000129278,6.34158E-05,3.26705E-05,0.169655087,0.988403577,0.855062688,MYOZ3
0.209076096,0.00438591,6.46251E-07,0.01827609,0.230594074,0.577855764,0.025271633,RBM22
1.64442E-16,4.22355E-18,1.18807E-23,4.30928E-05,0.803428052,0.835319737,5.50903E-08,DCTN4
0.557489865,1.77965E-07,0.000111123,1.39416E-11,3.08777E-05,0.832174527,0.01084223,SMIM3
0.000145008,0.000142673,0.005212397,1.9602E-05,0.998148535,0.902497683,0.215404945,IRGM
0.589707094,0.002480844,0.006378532,9.99347E-10,0.001033953,0.986372029,0.002031197,ZNF300
0.240313098,0.037603866,0.003931141,0.000783482,0.518099224,0.920840376,0.69627736,GPX3
1.0948E-14,1.35807E-08,1.07897E-05,3.21333E-12,0.109251972,0.856178337,0.027616103,TNIP1
0.041166666,0.001129481,1.32278E-05,2.94914E-06,0.393434999,0.899101964,0.824746666,ANXA6
1.83183E-23,5.47214E-24,5.39868E-30,3.80594E-31,0.95659908,0.857619113,0.870782905,CCDC69
9.86625E-26,6.21122E-29,3.41799E-33,6.30357E-51,0.644524744,0.920840376,0.004687216,GM2A
0.00501893,0.001163979,0.001191581,0.001206242,0.793650624,1,3.19434E-10,SLC36A1
0.003478715,0.033317538,0.452133468,0.462043728,0.532030385,0.786100624,0.993506196,FAT2
1.28918E-10,2.72639E-09,1.92481E-09,4.29208E-08,0.711928963,1,0.687563569,SPARC
2.2683E-50,5.16357E-54,1.3632E-59,4.975E-50,0.706499744,0.920840376,0.217810576,ATOX1
0.961570973,0.016154851,0.007035292,1.46134E-05,0.032066452,0.986372029,0.162302317,NA..96
5.80848E-37,2.60289E-24,2.94581E-21,0.022733111,0.040780489,0.94242972,2.81099E-11,G3BP1
5.2881E-26,1.91286E-23,5.73696E-32,6.42873E-19,0.71048118,0.671380429,0.008945984,FAM114A2
0.823796207,0.509583603,0.988510477,0.089047244,0.490545459,0.941166341,0.129294116,MFAP3
0.435622747,0.071865369,0.084069168,0.292581863,0.475393676,0.999601946,0.628512371,GALNT10
9.10567E-06,1.87736E-05,0.00072397,0.017825558,0.929747872,0.908894183,0.428413474,SAP30L.AS1
9.54357E-12,2.79024E-13,2.89551E-16,8.66828E-14,0.764957803,0.921043602,0.611032951,SAP30L
4.60752E-22,7.8561E-18,7.11053E-14,0.003697663,0.463010781,0.895188925,3.9056E-05,LARP1
0.011340442,0.002234324,0.014818993,0.002885901,0.743627924,0.954470386,0.694835495,FAXDC2
9.80912E-34,2.25475E-43,2.55464E-45,1.32859E-17,0.201967598,0.986372029,3.73726E-07,CNOT8
1.01736E-17,1.25992E-23,7.63785E-24,7.19006E-11,0.291440102,1,0.001747555,GEMIN5
2.3784E-08,3.82933E-09,9.44277E-09,8.68705E-09,0.861905567,0.993892298,0.987766962,MRPL22
0.000168688,0.016353449,0.014136401,0.004275395,0.248350438,1,0.770297754,PPP1R2B
3.54486E-05,0.133914827,0.236593262,0.869310943,0.02464493,0.986372029,0.242596743,TIMD4
4.15542E-09,4.70213E-09,2.63245E-08,0.004927608,0.775163443,0.889342579,0.006677507,HAVCR1
0.361328694,2.82425E-16,1.28067E-16,3.33897E-34,5.2674E-12,0.996351362,0.000303829,HAVCR2
8.74313E-05,1.42823E-05,3.846E-09,6.99506E-10,0.79427306,0.762924789,0.851293585,MED7
0.089726851,0.011656814,0.001415847,0.000985615,0.48944912,0.921748762,0.922992153,FAM71B
0.099201206,0.000331321,0.000422745,0.544692304,0.133819761,1,0.010093652,ITK
1.87187E-11,0.000206751,0.060483793,0.001230195,0.0128466,0.676840968,0.280733293,CYFIP2
0.083059412,0.00698999,1.8386E-05,1.08386E-05,0.496313813,0.737686246,0.942414274,FNDC9
4.37959E-10,6.55773E-11,6.44398E-08,3.15745E-10,0.752987581,0.615444513,0.193767089,NIPAL4
0.260678281,0.001026686,0.10296831,6.42449E-06,0.085982951,0.740596737,0.0113676,ADAM19
0.77741548,0.177198549,0.588716607,0.557527173,0.418330732,0.921043602,0.313214394,SOX30
7.71544E-08,5.95985E-07,6.90215E-06,8.67902E-12,0.815589396,0.974631763,0.045217726,THG1L
1.27347E-31,3.17333E-64,4.61134E-56,1.85458E-78,1.10579E-07,0.847283458,0.002840712,LSM11
0.118014933,0.075295157,0.001261136,3.3276E-12,0.910958011,0.814458836,0.000873309,CLINT1
1.26983E-08,0.548221517,0.346403768,2.72334E-06,2.23372E-09,0.986276726,0.000728234,RNF145
1.74846E-20,1.91626E-13,5.00794E-09,0.311763768,0.133819761,0.791893048,8.96763E-06,UBLCP1
4.72751E-84,1.3153E-43,1.39267E-41,2.11829E-15,2.112E-07,0.986276726,2.2857E-07,TTC1
0.008166937,0.002884352,6.75698E-05,8.62874E-07,0.850037838,0.906869282,0.477600558,PWWP2A
0.034004344,8.6895E-06,7.029E-08,2.99961E-06,0.009794953,0.827660742,0.420220059,ZBED8
2.0884E-09,7.30016E-16,2.3235E-21,3.0931E-12,0.109075004,0.823217099,0.034204344,SLU7
1.02E-08,2.52505E-66,3.2353E-56,1.47549E-85,3.81927E-33,0.777383441,0.000142983,PTTG1
6.8004E-07,0.007705801,0.002511142,0.043641531,0.00501244,0.974631763,0.296587665,MIR146A
1.87887E-10,9.92232E-05,2.52652E-05,0.012205373,0.045561895,0.986372029,9.05457E-11,CCNG1
1.18363E-10,2.92688E-13,1.07427E-11,1.09649E-15,0.564230343,0.974149813,0.335163249,NUDCD2
5.2822E-15,1.8874E-106,6.9068E-110,2.2408E-99,1.02668E-58,0.980215621,0.301047848,HMMR
3.67549E-27,2.89638E-05,2.05212E-08,3.19212E-10,1.07E-09,0.818312079,0.620096001,MAT2B
0.205391812,0.002039725,0.027849649,0.093691044,1,1,1,TENM2
0.076969703,0.016743225,0.011324367,0.599404041,0.686972834,0.993892298,0.078403759,WWC1
1.28124E-83,5.64003E-72,5.34237E-68,2.15875E-22,0.275712414,0.970546834,4.5022E-13,RARS1
0.057399282,0.130926885,0.155784153,0.055318856,1,1,1,FBLL1
0.56770191,0.151635085,0.488369328,0.969302467,0.082744393,0.935013011,0.550375154,PANK3
0.614753679,1.52539E-05,8.47512E-06,1.15605E-08,0.00140856,0.993892298,0.080311692,SLIT3
2.36374E-38,1.4544E-99,3.62697E-91,3.73116E-69,2.35938E-17,0.906126563,0.011878627,SPDL1
5.73213E-12,0.295473395,0.18750982,0.664136502,9.21759E-08,0.988403577,0.113890121,DOCK2
0.01425096,0.012369616,0.012245839,0.003381153,0.980759397,1,0.741474672,INSYN2B
0.000114185,0.000270799,2.98042E-05,3.86921E-09,0.896563113,0.963109242,0.036867393,C5orf58
0.214029218,0.005128977,0.003250512,0.00283588,0.24387781,0.993892298,0.974313739,LCP2
0.628866737,0.010812556,0.363461489,0.323529779,0.081524713,0.694705838,0.957605072,LINC01366
3.64536E-13,5.2543E-09,1.20687E-06,0.576914294,0.294304377,0.908894183,9.39674E-05,NPM1
0.486079396,0.369953965,0.077031491,0.08138845,0.913456462,0.915248632,0.001790469,FGF18
2.54832E-05,5.03754E-11,2.07526E-08,5.60624E-16,0.061295443,0.908894183,0.032843097,FBXW11
1.0484E-23,2.00405E-29,9.28251E-32,2.92496E-13,0.392809395,0.978385316,8.05825E-05,STK10
0.786071292,0.916621512,0.974008275,0.380365733,0.912030339,1,0.438633614,EFCAB9
3.27174E-51,4.34686E-58,1.84903E-52,2.72775E-35,0.37086312,0.906075261,0.00226163,UBTD2
0.565420192,0.179338228,0.252211231,0.092139184,0.593752463,0.993892298,0.692885702,SH3PXD2B
0.713061299,0.994825301,0.73104731,0.002273673,0.79427306,0.982013581,0.01142016,NEURL1B
3.8578E-187,1.6985E-175,6.9805E-181,4.4446E-163,0.458992621,0.974631763,0.17116192,DUSP1
0.000267506,0.029893702,0.064085447,0.649136576,0.26922208,0.986372029,0.252472852,ERGIC1
9.47226E-67,3.32929E-73,7.47479E-76,1.26168E-37,0.546161718,0.986276726,3.26069E-08,RPL26L1
0.002744601,0.00025187,0.000123892,0.002978245,0.612609925,0.993892298,0.44281784,NA..97
1.89385E-22,3.47003E-08,4.63894E-08,0.025600484,0.000214927,1,0.004493473,ATP6V0E1
5.31357E-29,7.40982E-76,2.24587E-65,1.21432E-26,6.30901E-12,0.817673662,2.76196E-09,CREBRF
0.056378725,0.003475077,0.00345213,0.21958505,0.488286998,1,0.164895215,BNIP1
0.058140778,0.16172385,0.167910501,0.000183693,0.731116418,1,0.019102994,NKX2.5
1.16648E-18,2.8907E-18,1.03309E-20,1.53074E-24,0.893891152,0.856178337,0.117898787,STC2
0.432081744,0.197683215,0.097147751,0.008072133,0.074167663,1,0.376826851,NA..98
0.227899528,0.001405059,0.007127556,0.141290395,0.116616511,0.973059385,0.338586633,BOD1
6.33959E-12,4.01474E-16,2.52355E-11,0.000267655,0.363119241,0.808918169,0.008605605,CPEB4
1.80489E-86,4.61999E-65,3.97897E-71,1.2615E-47,0.027807722,0.930120262,0.003728534,SFXN1
3.25988E-18,1.24355E-23,2.78543E-29,2.85193E-31,0.337735038,0.870162965,0.77296303,HRH2
0.000133367,2.94002E-11,1.78652E-12,7.86239E-14,0.020917239,0.982342928,0.766541148,THOC3
0.000219608,9.31872E-05,1.73323E-05,0.053489545,0.898127335,0.978657702,0.035018865,NA..99
3.97339E-08,3.31446E-08,8.28812E-08,0.045880166,0.990967875,0.993892298,0.002991957,FAM153B
0.00019355,4.30092E-12,1.03255E-11,1.58234E-20,0.006376637,0.993934661,0.029625098,SIMC1
1.23312E-09,1.18413E-09,4.39636E-19,1.40468E-17,1,0.289725639,0.798541079,KIAA1191
0.214070144,0.015034233,0.00018834,0.000188332,0.390935191,0.840447157,0.994326893,ARL10
2.97335E-67,3.57737E-54,1.71418E-45,5.8439E-05,0.147546461,0.83263157,4.69661E-22,NOP16
1.85314E-08,0.001437958,0.001626673,0.414989266,0.048433607,1,0.044154887,HIGD2A
0.545458759,0.696784086,0.614726768,6.70227E-07,0.424590817,0.994802123,3.76335E-05,CLTB
0.000193781,0.001994934,0.018095928,0.225510855,0.678875583,0.939545838,0.371629313,FAF2
4.93781E-24,2.31247E-28,6.26024E-23,2.33376E-10,0.53159156,0.878192499,0.002097414,RNF44
9.29174E-07,1.46844E-05,8.39561E-07,0.000492093,0.63470513,0.930666394,0.147569834,CDHR2
3.00074E-12,4.14831E-29,1.35368E-24,6.02666E-18,1.0096E-09,0.771358133,0.030161688,GPRIN1
0.839961856,0.582372566,0.446845272,0.004364429,0.556455979,0.99234196,0.049506166,SNCB
0.000116503,3.11776E-05,0.001174486,0.315015642,0.863855472,0.913404075,0.055004214,TSPAN17
0.575956625,0.006241445,0.001458045,0.033909339,0.059268207,1,0.295871353,HK3
0.02329631,7.91463E-07,1.47184E-08,0.005403947,0.029674279,0.939881231,0.012669358,UIMC1
0.015659157,2.27246E-06,0.000211516,0.123224026,0.060730644,0.902667483,0.06268004,ZNF346
0.802953619,0.164787239,0.903642927,0.353604685,0.387208643,0.832336609,0.508701927,FGFR4
1.4178E-13,3.4123E-10,8.59417E-15,1.07455E-16,0.433658364,0.811586748,0.703511919,NSD1
3.05245E-10,3.10828E-06,0.000526243,0.000503917,0.216925285,0.872584798,0.990353514,RAB24
3.19245E-67,7.97142E-96,2.2491E-104,2.03758E-54,0.002677618,0.911165618,5.12564E-09,PRELID1
0.000776741,0.00100993,0.001359888,4.88108E-10,1.17115E-10,0.997072593,0.007315181,MXD3
1.06217E-27,4.62058E-19,4.03087E-16,5.74128E-19,0.120017078,0.930666394,0.576317573,LMAN2
0.000548069,0.001885196,0.046058019,0.074359483,0.832262635,0.890987339,0.89420741,RGS14
0.002249956,1.32411E-13,4.68601E-13,1.0845E-16,4.46844E-08,0.990479799,0.185390304,F12
7.5805E-08,0.169951567,0.391644876,0.00698676,0.000481017,0.967886944,0.120587123,GRK6
5.78797E-16,1.92192E-09,2.44044E-12,4.04187E-10,0.100372333,0.908376215,0.597344632,PRR7
0.000142883,6.03082E-06,8.33572E-05,7.41385E-05,0.646073596,0.963043754,0.979769623,DBN1
0.020384886,3.66106E-09,6.40919E-09,5.21956E-14,0.002173399,0.996431921,0.153887475,PDLIM7
0.004445071,0.040104696,0.156352696,0.713748392,0.577523755,0.950501656,0.393912347,DOK3
7.36091E-26,1.71941E-28,1.19024E-28,1.18861E-27,0.735500324,1,0.904955248,DDX41
9.85932E-20,8.19576E-33,6.4442E-35,9.89501E-22,0.019868936,0.982342928,0.018452427,FAM193B
8.28873E-58,1.97032E-30,1.37515E-32,6.31065E-25,4.69527E-05,0.981538275,0.210030591,TMED9
0.029791866,0.060776438,0.086708948,0.000151453,0.000158104,0.993892298,0.077779619,B4GALT7
9.60238E-11,3.92837E-11,7.40506E-11,0.04654583,0.944933116,0.996010359,4.34564E-05,FAM153A
1.26854E-09,6.46838E-10,6.62854E-10,0.445245854,0.953327003,1,5.83382E-07,FAM153CP
0.001973725,0.009312503,0.011464418,4.44774E-05,0.752462774,0.999599512,0.20677103,N4BP3
9.8243E-23,6.0418E-15,1.30939E-23,2.14453E-11,0.104613657,0.517320542,0.002552519,RMND5B
4.60312E-79,3.40286E-80,1.29029E-76,8.30458E-37,0.951078739,0.978657702,6.51903E-08,NHP2
1.4421E-109,4.7454E-134,2.245E-134,4.80121E-44,0.055722799,1,2.2742E-24,HNRNPAB
6.59895E-65,1.8317E-102,2.44735E-85,9.64383E-41,4.17602E-05,0.617485428,5.15026E-09,PHYKPL
0.106463545,0.513733391,0.944224063,0.353810845,0.460018627,0.95113108,0.388189632,COL23A1
1.8089E-23,1.49633E-43,6.24489E-39,1.16957E-15,0.000782365,0.927266754,4.07155E-06,CLK4
0.478472598,0.023573892,0.001351914,0.390711883,0.007388547,0.911502583,0.043021835,ZNF354A
0.002068349,1.81257E-07,4.5277E-08,1.05806E-05,0.088684527,0.991389739,0.413296876,ZNF354B
0.007996457,7.55473E-05,0.027003559,0.013789873,0.244145278,0.617485428,0.863787652,ZFP2
0.205646518,0.019814946,0.02944068,0.007834606,0.000907643,0.993892298,0.734169399,ZNF879
0.512716248,0.572502564,0.660190125,0.114695013,0.310920321,0.88901685,0.350956776,ZNF354C
0.017850874,0.007177963,0.008284849,0.103940999,0.860036102,1,0.442561158,RUFY1
0.091465961,1.08777E-05,1.97456E-05,3.89378E-07,0.018898622,0.993892298,0.490140111,RUFY1.AS1
0.03065657,2.89068E-07,1.05096E-08,3.11679E-30,0.014581667,0.963214979,1.86506E-07,HNRNPH1
0.44307317,0.294864832,0.923795583,0.395284496,0.866685595,0.856178337,0.532116526,CBY3
2.28564E-48,4.33188E-38,3.20315E-32,6.835E-27,0.19362914,0.902497683,0.428258245,CANX
0.251718459,0.974004805,0.183690886,0.419934277,0.384998492,0.827660742,0.712232834,MAML1
0.036610057,1.41283E-06,1.46726E-05,0.001613179,0.002942058,0.78306191,0.250445827,LTC4S
0.664244739,0.145433567,0.166889209,0.147615049,0.461260795,0.999242698,0.963199839,MGAT4B
0.00392422,0.250782026,0.025379757,0.178592545,0.00018928,0.895188925,0.506997422,SQSTM1
0.00845211,2.84449E-11,6.76173E-06,2.84537E-07,0.000365511,0.539750097,0.649582854,MRNIP
0.317881917,0.028296779,0.030079983,0.311301867,0.391837388,1,0.367641734,TBC1D9B
0.943676942,1.21076E-09,8.17362E-13,3.19317E-06,5.31961E-09,0.902001266,0.031236293,RNF130
0.000173858,1.7372E-09,1.13101E-09,8.01703E-07,0.07080071,1,0.378744622,MAPK9
0.718615562,0.788779442,0.536786512,0.312818796,0.952804752,1,0.772051212,GFPT2
0.020969116,0.001700417,3.87945E-05,1.12357E-05,0.579179072,0.908634961,0.848510592,CNOT6
9.88961E-15,5.52343E-08,0.000826788,0.294695552,0.052124188,0.579770796,0.049226255,FLT4
0.087727443,0.130665234,0.065742411,0.00507073,0.904132886,0.986372029,0.462353001,MGAT1
0.316623252,0.45548686,0.753353989,3.64276E-06,0.129486194,0.874355435,5.69749E-05,HEIH
0.211063462,0.207118334,7.60318E-05,6.1959E-10,0.99938704,0.321367935,0.053880075,LINC00847
0.418912935,0.081667127,0.273643831,0.058196058,0.02297578,0.947801712,0.54343228,ZFP62
7.15425E-05,0.002388579,0.040359633,0.381346357,0.500721737,0.905280144,0.005477828,TRIM7
0.002807713,0.067403282,0.712202055,0.202014696,0.399466428,0.787503831,0.138224775,TRIM41
6.01115E-08,1.03037E-16,6.40601E-23,4.64402E-13,0.019021801,0.784716545,0.02750557,RACK1
0.75048803,0.013806389,0.000854126,0.000630046,0.013398701,0.920840376,0.955178939,SNORD96A
0.012675062,0.001521472,0.008749086,0.001918623,0.60967579,0.954898062,0.695660226,SNORD95
0.866146779,0.550055037,0.015772419,0.773754793,0.773489594,0.652147138,0.0113676,CTC.338M12.4
0.003365851,2.54824E-10,3.41074E-12,4.82501E-11,0.004118465,0.954898062,0.797203322,TRIM52
2.44222E-37,2.07572E-62,7.86573E-69,7.40604E-76,0.000332418,0.911502583,0.468498294,TRIM52.AS1
0.064176517,0.884625328,0.914479199,0.124191392,0.150396965,0.986372029,0.134559149,NA..100
0.208847292,0.010389787,0.124657366,0.134343162,0.000407896,0.902667483,0.986470496,DUSP22
2.24206E-84,3.23483E-59,6.83411E-55,5.09199E-56,0.006070847,0.956723421,0.902618765,IRF4
1.33671E-18,1.36725E-08,6.20888E-13,7.81114E-16,0.008809502,0.789175968,0.516522844,EXOC2
0.123825861,0.000195874,4.09294E-06,7.38862E-10,0.0746103,0.909986431,0.107664698,HUS1B
0.005017681,8.57049E-07,1.95017E-06,5.29596E-13,0.09522583,0.993892298,0.033730541,GMDS
0.000135381,0.000209325,5.82414E-07,4.32035E-08,0.953110789,0.814871618,0.689638666,MYLK4
0.4632466,0.857469957,0.387080795,6.05838E-06,0.472914327,0.938596172,2.33002E-07,WRNIP1
9.0591E-13,0.176889992,0.022089642,0.226072468,1.26882E-07,0.911165618,0.000936747,SERPINB1
0.826877022,0.029284653,0.064542279,0.000874824,0.03805082,0.986372029,0.232861446,SERPINB9
5.25393E-05,0.079929398,0.060152523,0.885691642,0.064150723,0.994108792,0.135119549,SERPINB6
8.15342E-07,8.221E-06,1.28599E-05,0.177568574,0.749567438,0.995128153,0.007239525,LINC01011
2.66251E-11,6.8431E-14,2.59276E-16,1.59582E-09,0.577523755,0.94242972,0.067672694,NQO2
0.315935551,0.034978259,2.9935E-07,2.12325E-12,0.433295772,0.230036623,0.115069596,RIPK1
0.002469839,2.52206E-05,2.27426E-06,3.73809E-05,0.385939873,0.968117825,0.665140119,BPHL
3.69538E-12,3.61093E-15,1.32676E-17,5.65786E-26,0.531910977,0.94424939,0.084686103,TUBB2A
1.67619E-12,7.36189E-14,1.93899E-16,1.88425E-18,0.794906869,0.933719915,0.693129347,TUBB2B
0.000126351,1.53198E-06,2.0327E-08,0.00354782,0.502038974,0.927266754,0.018894459,PSMG4
1.30585E-47,2.75392E-53,8.35531E-58,9.92434E-61,0.47439525,0.937726531,0.79101315,SLC22A23
0.847189536,0.447636896,0.27277214,0.058557948,0.689821264,0.984982134,0.516059091,PXDC1
5.86609E-06,6.41207E-05,3.49875E-07,0.013874362,0.729540747,0.894258593,0.020624552,FAM50B
0.098021178,0.066503568,2.70173E-06,3.63095E-07,0.928612381,0.282309902,0.782654613,PRPF4B
9.03194E-18,9.05067E-19,3.27306E-20,1.51252E-08,0.722771496,0.928849835,2.89982E-05,C6orf201
0.344944106,0.574464389,0.125551993,3.42692E-05,0.203685185,0.906869282,0.022890789,ECI2
0.033938402,0.188689881,0.247413819,0.858211887,1,1,1,ECI2.DT
